epoch,global_step,loss,lr
1,578,0.016338,9.54e-05
1,578,0.411011,9.54e-05
1,578,0.013789,9.54e-05
1,578,0.028915,9.54e-05
1,579,0.005876,9.54e-05
1,579,0.430500,9.54e-05
1,579,0.019316,9.54e-05
1,579,0.200560,9.54e-05
1,580,0.018353,9.54e-05
1,580,0.058534,9.54e-05
1,580,0.200513,9.54e-05
1,580,0.052490,9.54e-05
1,581,0.014945,9.54e-05
1,581,0.068690,9.54e-05
1,581,0.058921,9.54e-05
1,581,0.008203,9.54e-05
1,582,0.118135,9.54e-05
1,582,0.058143,9.54e-05
1,582,0.043494,9.54e-05
1,582,0.103919,9.54e-05
1,583,0.006475,9.54e-05
1,583,0.004242,9.54e-05
1,583,0.112059,9.54e-05
1,583,0.163152,9.54e-05
1,584,0.372008,9.54e-05
1,584,0.001674,9.54e-05
1,584,0.152780,9.54e-05
1,584,0.284018,9.54e-05
1,585,0.109162,9.53e-05
1,585,0.003866,9.53e-05
1,585,0.033267,9.53e-05
1,585,0.674184,9.53e-05
1,586,0.026496,9.53e-05
1,586,0.247857,9.53e-05
1,586,0.614428,9.53e-05
1,586,0.128018,9.53e-05
1,587,0.002518,9.53e-05
1,587,0.177324,9.53e-05
1,587,0.032529,9.53e-05
1,587,0.014324,9.53e-05
1,588,0.231407,9.53e-05
1,588,0.133355,9.53e-05
1,588,0.010294,9.53e-05
1,588,0.456634,9.53e-05
1,589,0.578224,9.53e-05
1,589,0.001629,9.53e-05
1,589,0.486319,9.53e-05
1,589,0.197844,9.53e-05
1,590,0.217885,9.53e-05
1,590,0.050257,9.53e-05
1,590,0.172157,9.53e-05
1,590,0.045379,9.53e-05
1,591,0.020177,9.52e-05
1,591,0.099669,9.52e-05
1,591,0.007043,9.52e-05
1,591,0.004872,9.52e-05
1,592,0.044756,9.52e-05
1,592,0.070796,9.52e-05
1,592,0.211339,9.52e-05
1,592,0.191424,9.52e-05
1,593,0.422019,9.52e-05
1,593,0.001890,9.52e-05
1,593,0.153705,9.52e-05
1,593,0.432352,9.52e-05
1,594,0.180508,9.52e-05
1,594,0.016849,9.52e-05
1,594,0.009262,9.52e-05
1,594,0.022593,9.52e-05
1,595,0.073648,9.52e-05
1,595,0.295713,9.52e-05
1,595,0.073372,9.52e-05
1,595,0.004373,9.52e-05
1,596,0.348969,9.52e-05
1,596,0.405544,9.52e-05
1,596,0.119297,9.52e-05
1,596,0.436136,9.52e-05
1,597,0.510875,9.51e-05
1,597,0.002448,9.51e-05
1,597,0.007176,9.51e-05
1,597,0.083920,9.51e-05
1,598,0.163124,9.51e-05
1,598,0.005392,9.51e-05
1,598,0.068130,9.51e-05
1,598,0.031422,9.51e-05
1,599,0.103254,9.51e-05
1,599,0.118647,9.51e-05
1,599,0.155832,9.51e-05
1,599,0.510549,9.51e-05
1,600,0.073992,9.51e-05
1,600,0.284137,9.51e-05
1,600,0.369059,9.51e-05
1,600,0.387901,9.51e-05
1,601,0.010162,9.51e-05
1,601,0.331414,9.51e-05
1,601,0.030021,9.51e-05
1,601,0.017319,9.51e-05
1,602,0.015486,9.51e-05
1,602,0.004084,9.51e-05
1,602,0.090282,9.51e-05
1,602,0.078497,9.51e-05
1,603,0.003258,9.50e-05
1,603,0.366784,9.50e-05
1,603,0.327585,9.50e-05
1,603,0.003700,9.50e-05
1,604,0.119867,9.50e-05
1,604,0.006739,9.50e-05
1,604,0.018016,9.50e-05
1,604,0.005177,9.50e-05
1,605,0.433563,9.50e-05
1,605,0.266951,9.50e-05
1,605,0.039656,9.50e-05
1,605,0.115093,9.50e-05
1,606,0.002596,9.50e-05
1,606,0.038102,9.50e-05
1,606,0.020325,9.50e-05
1,606,0.288026,9.50e-05
1,607,0.004594,9.50e-05
1,607,0.210291,9.50e-05
1,607,0.281785,9.50e-05
1,607,0.012227,9.50e-05
1,608,0.014916,9.50e-05
1,608,0.304994,9.50e-05
1,608,0.082718,9.50e-05
1,608,0.015060,9.50e-05
1,609,0.407936,9.50e-05
1,609,0.002647,9.50e-05
1,609,0.485454,9.50e-05
1,609,0.149431,9.50e-05
1,610,0.019899,9.49e-05
1,610,0.002242,9.49e-05
1,610,0.002869,9.49e-05
1,610,0.194532,9.49e-05
1,611,0.638151,9.49e-05
1,611,0.479802,9.49e-05
1,611,0.004651,9.49e-05
1,611,0.004343,9.49e-05
1,612,0.353779,9.49e-05
1,612,0.005883,9.49e-05
1,612,0.025470,9.49e-05
1,612,0.182529,9.49e-05
1,613,0.018339,9.49e-05
1,613,0.316803,9.49e-05
1,613,0.015111,9.49e-05
1,613,0.041506,9.49e-05
1,614,0.067620,9.49e-05
1,614,0.255034,9.49e-05
1,614,0.414289,9.49e-05
1,614,0.220633,9.49e-05
1,615,0.454899,9.49e-05
1,615,0.186976,9.49e-05
1,615,0.121065,9.49e-05
1,615,0.137964,9.49e-05
1,616,0.144432,9.48e-05
1,616,0.023319,9.48e-05
1,616,0.386799,9.48e-05
1,616,0.013626,9.48e-05
1,617,0.047876,9.48e-05
1,617,0.037051,9.48e-05
1,617,0.030735,9.48e-05
1,617,0.071166,9.48e-05
1,618,0.033410,9.48e-05
1,618,0.002482,9.48e-05
1,618,0.018530,9.48e-05
1,618,0.303679,9.48e-05
1,619,0.427090,9.48e-05
1,619,0.089852,9.48e-05
1,619,0.195190,9.48e-05
1,619,0.009793,9.48e-05
1,620,0.560062,9.48e-05
1,620,0.007070,9.48e-05
1,620,0.148397,9.48e-05
1,620,0.152708,9.48e-05
1,621,0.042807,9.48e-05
1,621,0.003271,9.48e-05
1,621,0.009489,9.48e-05
1,621,0.148640,9.48e-05
1,622,0.135028,9.47e-05
1,622,0.488809,9.47e-05
1,622,0.016105,9.47e-05
1,622,0.073478,9.47e-05
1,623,0.233101,9.47e-05
1,623,0.043925,9.47e-05
1,623,0.223719,9.47e-05
1,623,0.004950,9.47e-05
1,624,0.013938,9.47e-05
1,624,0.039563,9.47e-05
1,624,0.003376,9.47e-05
1,624,0.029252,9.47e-05
1,625,0.346601,9.47e-05
1,625,0.085275,9.47e-05
1,625,0.012304,9.47e-05
1,625,0.055491,9.47e-05
1,626,0.010278,9.47e-05
1,626,0.005774,9.47e-05
1,626,0.488222,9.47e-05
1,626,0.010352,9.47e-05
1,627,0.403338,9.47e-05
1,627,0.217966,9.47e-05
1,627,0.037686,9.47e-05
1,627,0.166648,9.47e-05
1,628,0.135541,9.46e-05
1,628,0.004474,9.46e-05
1,628,0.031017,9.46e-05
1,628,0.156926,9.46e-05
1,629,0.063449,9.46e-05
1,629,0.155333,9.46e-05
1,629,0.526825,9.46e-05
1,629,0.006787,9.46e-05
1,630,0.009185,9.46e-05
1,630,0.311030,9.46e-05
1,630,0.156093,9.46e-05
1,630,0.006781,9.46e-05
1,631,0.061682,9.46e-05
1,631,0.041515,9.46e-05
1,631,0.001543,9.46e-05
1,631,0.205737,9.46e-05
1,632,0.018907,9.46e-05
1,632,0.098791,9.46e-05
1,632,0.026134,9.46e-05
1,632,0.024738,9.46e-05
1,633,0.005011,9.46e-05
1,633,0.057415,9.46e-05
1,633,0.004929,9.46e-05
1,633,0.012679,9.46e-05
1,634,0.511575,9.45e-05
1,634,0.294414,9.45e-05
1,634,0.417594,9.45e-05
1,634,0.025874,9.45e-05
1,635,0.002582,9.45e-05
1,635,0.024209,9.45e-05
1,635,0.259838,9.45e-05
1,635,0.202925,9.45e-05
1,636,0.127619,9.45e-05
1,636,0.575940,9.45e-05
1,636,0.059669,9.45e-05
1,636,0.014561,9.45e-05
1,637,0.031849,9.45e-05
1,637,0.007054,9.45e-05
1,637,0.030729,9.45e-05
1,637,0.024588,9.45e-05
1,638,0.062393,9.45e-05
1,638,0.113601,9.45e-05
1,638,0.137950,9.45e-05
1,638,0.448560,9.45e-05
1,639,0.418175,9.45e-05
1,639,0.082519,9.45e-05
1,639,0.028827,9.45e-05
1,639,0.004436,9.45e-05
1,640,0.234045,9.44e-05
1,640,0.228856,9.44e-05
1,640,0.080875,9.44e-05
1,640,0.087261,9.44e-05
1,641,0.245563,9.44e-05
1,641,0.004997,9.44e-05
1,641,0.015191,9.44e-05
1,641,0.086087,9.44e-05
1,642,0.102222,9.44e-05
1,642,0.265961,9.44e-05
1,642,0.234603,9.44e-05
1,642,0.046915,9.44e-05
1,643,0.239280,9.44e-05
1,643,0.396374,9.44e-05
1,643,0.203319,9.44e-05
1,643,0.012926,9.44e-05
1,644,0.116446,9.44e-05
1,644,0.388620,9.44e-05
1,644,0.046812,9.44e-05
1,644,0.158481,9.44e-05
1,645,0.019529,9.43e-05
1,645,0.010737,9.43e-05
1,645,0.777219,9.43e-05
1,645,0.003822,9.43e-05
1,646,0.004347,9.43e-05
1,646,0.039695,9.43e-05
1,646,0.166636,9.43e-05
1,646,0.002186,9.43e-05
1,647,0.394049,9.43e-05
1,647,0.215406,9.43e-05
1,647,0.317890,9.43e-05
1,647,0.011169,9.43e-05
1,648,0.171624,9.43e-05
1,648,0.259749,9.43e-05
1,648,0.411879,9.43e-05
1,648,0.367123,9.43e-05
1,649,0.463340,9.43e-05
1,649,0.066908,9.43e-05
1,649,0.189932,9.43e-05
1,649,0.011061,9.43e-05
1,650,0.001895,9.43e-05
1,650,0.411325,9.43e-05
1,650,0.118071,9.43e-05
1,650,0.709754,9.43e-05
1,651,0.091158,9.42e-05
1,651,0.368377,9.42e-05
1,651,0.003816,9.42e-05
1,651,0.264660,9.42e-05
1,652,0.768926,9.42e-05
1,652,0.142501,9.42e-05
1,652,0.001489,9.42e-05
1,652,0.012179,9.42e-05
1,653,0.124327,9.42e-05
1,653,0.212889,9.42e-05
1,653,0.107393,9.42e-05
1,653,0.035748,9.42e-05
1,654,0.010802,9.42e-05
1,654,0.009131,9.42e-05
1,654,0.006367,9.42e-05
1,654,0.004033,9.42e-05
1,655,0.087865,9.42e-05
1,655,0.002186,9.42e-05
1,655,0.310465,9.42e-05
1,655,0.002812,9.42e-05
1,656,0.040958,9.42e-05
1,656,0.195976,9.42e-05
1,656,0.177639,9.42e-05
1,656,0.037804,9.42e-05
1,657,0.198401,9.41e-05
1,657,0.236158,9.41e-05
1,657,0.115189,9.41e-05
1,657,0.018134,9.41e-05
1,658,0.419079,9.41e-05
1,658,0.117922,9.41e-05
1,658,0.047530,9.41e-05
1,658,0.252775,9.41e-05
1,659,0.328730,9.41e-05
1,659,0.029452,9.41e-05
1,659,0.004296,9.41e-05
1,659,0.019139,9.41e-05
1,660,0.004028,9.41e-05
1,660,0.108940,9.41e-05
1,660,0.002941,9.41e-05
1,660,0.446709,9.41e-05
1,661,0.003276,9.41e-05
1,661,0.007892,9.41e-05
1,661,0.141923,9.41e-05
1,661,0.012963,9.41e-05
1,662,0.041637,9.41e-05
1,662,0.330220,9.41e-05
1,662,0.109145,9.41e-05
1,662,0.610453,9.41e-05
1,663,0.072779,9.40e-05
1,663,0.024674,9.40e-05
1,663,0.078965,9.40e-05
1,663,0.057977,9.40e-05
1,664,0.101372,9.40e-05
1,664,0.022127,9.40e-05
1,664,0.129955,9.40e-05
1,664,0.075439,9.40e-05
1,665,0.371907,9.40e-05
1,665,0.003923,9.40e-05
1,665,0.262230,9.40e-05
1,665,0.026484,9.40e-05
1,666,0.079241,9.40e-05
1,666,0.088754,9.40e-05
1,666,0.002909,9.40e-05
1,666,0.071971,9.40e-05
1,667,0.238868,9.40e-05
1,667,0.021897,9.40e-05
1,667,0.011495,9.40e-05
1,667,0.059106,9.40e-05
1,668,0.183672,9.39e-05
1,668,0.008585,9.39e-05
1,668,0.184352,9.39e-05
1,668,0.078597,9.39e-05
1,669,0.124409,9.39e-05
1,669,0.476451,9.39e-05
1,669,0.119906,9.39e-05
1,669,0.011019,9.39e-05
1,670,0.685581,9.39e-05
1,670,0.178010,9.39e-05
1,670,0.376449,9.39e-05
1,670,0.346264,9.39e-05
1,671,0.018530,9.39e-05
1,671,0.392604,9.39e-05
1,671,0.187268,9.39e-05
1,671,0.052638,9.39e-05
1,672,0.012363,9.39e-05
1,672,0.036031,9.39e-05
1,672,0.743541,9.39e-05
1,672,0.002968,9.39e-05
1,673,0.003567,9.39e-05
1,673,0.012409,9.39e-05
1,673,0.073178,9.39e-05
1,673,0.131912,9.39e-05
1,674,0.275962,9.38e-05
1,674,0.016723,9.38e-05
1,674,0.001396,9.38e-05
1,674,0.091202,9.38e-05
1,675,0.200048,9.38e-05
1,675,0.130261,9.38e-05
1,675,0.195596,9.38e-05
1,675,0.153031,9.38e-05
1,676,0.072959,9.38e-05
1,676,0.215454,9.38e-05
1,676,0.012094,9.38e-05
1,676,0.053173,9.38e-05
1,677,0.380328,9.38e-05
1,677,0.002578,9.38e-05
1,677,0.103741,9.38e-05
1,677,0.023060,9.38e-05
1,678,0.053942,9.38e-05
1,678,0.105417,9.38e-05
1,678,0.397376,9.38e-05
1,678,0.276508,9.38e-05
1,679,0.083370,9.38e-05
1,679,0.022035,9.38e-05
1,679,0.031589,9.38e-05
1,679,0.051139,9.38e-05
1,680,0.323359,9.37e-05
1,680,0.002521,9.37e-05
1,680,0.213135,9.37e-05
1,680,0.043230,9.37e-05
1,681,0.194549,9.37e-05
1,681,0.536680,9.37e-05
1,681,0.161348,9.37e-05
1,681,0.018971,9.37e-05
1,682,0.346664,9.37e-05
1,682,0.061001,9.37e-05
1,682,0.326201,9.37e-05
1,682,0.206630,9.37e-05
1,683,0.004141,9.37e-05
1,683,0.148593,9.37e-05
1,683,0.240257,9.37e-05
1,683,0.225515,9.37e-05
1,684,0.002311,9.37e-05
1,684,0.125153,9.37e-05
1,684,0.061225,9.37e-05
1,684,0.245042,9.37e-05
1,685,0.471104,9.36e-05
1,685,0.003120,9.36e-05
1,685,0.064636,9.36e-05
1,685,0.039030,9.36e-05
1,686,0.010190,9.36e-05
1,686,0.008209,9.36e-05
1,686,0.151393,9.36e-05
1,686,0.026868,9.36e-05
1,687,0.005913,9.36e-05
1,687,0.438171,9.36e-05
1,687,0.019674,9.36e-05
1,687,0.121039,9.36e-05
1,688,0.002324,9.36e-05
1,688,0.078331,9.36e-05
1,688,0.022698,9.36e-05
1,688,0.344877,9.36e-05
1,689,0.212993,9.36e-05
1,689,0.389642,9.36e-05
1,689,0.067720,9.36e-05
1,689,0.204715,9.36e-05
1,690,0.005300,9.36e-05
1,690,0.407835,9.36e-05
1,690,0.202078,9.36e-05
1,690,0.044829,9.36e-05
1,691,0.003488,9.35e-05
1,691,0.026600,9.35e-05
1,691,0.241643,9.35e-05
1,691,0.089701,9.35e-05
1,692,0.017578,9.35e-05
1,692,0.083671,9.35e-05
1,692,0.118664,9.35e-05
1,692,0.611927,9.35e-05
1,693,0.204519,9.35e-05
1,693,0.193975,9.35e-05
1,693,0.575607,9.35e-05
1,693,0.052802,9.35e-05
1,694,0.007020,9.35e-05
1,694,0.150184,9.35e-05
1,694,0.476547,9.35e-05
1,694,0.238483,9.35e-05
1,695,0.090206,9.35e-05
1,695,0.003585,9.35e-05
1,695,0.061126,9.35e-05
1,695,0.140885,9.35e-05
1,696,0.081005,9.34e-05
1,696,0.012429,9.34e-05
1,696,0.103483,9.34e-05
1,696,0.191501,9.34e-05
1,697,0.060740,9.34e-05
1,697,0.302499,9.34e-05
1,697,0.089652,9.34e-05
1,697,0.314546,9.34e-05
1,698,0.102370,9.34e-05
1,698,0.002541,9.34e-05
1,698,0.049929,9.34e-05
1,698,0.003705,9.34e-05
1,699,0.003015,9.34e-05
1,699,0.011157,9.34e-05
1,699,0.009366,9.34e-05
1,699,0.004440,9.34e-05
1,700,0.012163,9.34e-05
1,700,0.100448,9.34e-05
1,700,0.044581,9.34e-05
1,700,0.364576,9.34e-05
1,701,0.002098,9.33e-05
1,701,0.002509,9.33e-05
1,701,0.001708,9.33e-05
1,701,0.002747,9.33e-05
1,702,0.441548,9.33e-05
1,702,0.184869,9.33e-05
1,702,0.004363,9.33e-05
1,702,0.002379,9.33e-05
1,703,0.002354,9.33e-05
1,703,0.019525,9.33e-05
1,703,0.111375,9.33e-05
1,703,0.023623,9.33e-05
1,704,0.180261,9.33e-05
1,704,0.316642,9.33e-05
1,704,0.002063,9.33e-05
1,704,0.368196,9.33e-05
1,705,0.011734,9.33e-05
1,705,0.106112,9.33e-05
1,705,0.034280,9.33e-05
1,705,0.044664,9.33e-05
1,706,0.045570,9.33e-05
1,706,0.131057,9.33e-05
1,706,0.007222,9.33e-05
1,706,0.021594,9.33e-05
1,707,0.674615,9.32e-05
1,707,0.070750,9.32e-05
1,707,0.001501,9.32e-05
1,707,0.271855,9.32e-05
1,708,0.225428,9.32e-05
1,708,0.103378,9.32e-05
1,708,0.215654,9.32e-05
1,708,0.093866,9.32e-05
1,709,0.266218,9.32e-05
1,709,0.015927,9.32e-05
1,709,0.081148,9.32e-05
1,709,0.088071,9.32e-05
1,710,0.035008,9.32e-05
1,710,0.104160,9.32e-05
1,710,0.307891,9.32e-05
1,710,0.192903,9.32e-05
1,711,0.055821,9.32e-05
1,711,0.148998,9.32e-05
1,711,0.021908,9.32e-05
1,711,0.003771,9.32e-05
1,712,0.071528,9.31e-05
1,712,0.342414,9.31e-05
1,712,0.135429,9.31e-05
1,712,0.684708,9.31e-05
1,713,0.035296,9.31e-05
1,713,0.017696,9.31e-05
1,713,0.236653,9.31e-05
1,713,0.045763,9.31e-05
1,714,0.003928,9.31e-05
1,714,0.033818,9.31e-05
1,714,0.122068,9.31e-05
1,714,0.387821,9.31e-05
1,715,0.006140,9.31e-05
1,715,0.204069,9.31e-05
1,715,0.005548,9.31e-05
1,715,0.006412,9.31e-05
1,716,0.290641,9.31e-05
1,716,0.005836,9.31e-05
1,716,0.504133,9.31e-05
1,716,0.017101,9.31e-05
1,717,0.161818,9.31e-05
1,717,0.887491,9.31e-05
1,717,0.123444,9.31e-05
1,717,0.208443,9.31e-05
1,718,0.012686,9.30e-05
1,718,0.219476,9.30e-05
1,718,0.054715,9.30e-05
1,718,0.008305,9.30e-05
1,719,0.156492,9.30e-05
1,719,0.314372,9.30e-05
1,719,0.176011,9.30e-05
1,719,0.039568,9.30e-05
1,720,0.529738,9.30e-05
1,720,0.003398,9.30e-05
1,720,0.153435,9.30e-05
1,720,0.232589,9.30e-05
1,721,0.036209,9.30e-05
1,721,0.005062,9.30e-05
1,721,0.112476,9.30e-05
1,721,0.016551,9.30e-05
1,722,0.017759,9.30e-05
1,722,0.027970,9.30e-05
1,722,0.215937,9.30e-05
1,722,0.006688,9.30e-05
1,723,0.004945,9.29e-05
1,723,0.319193,9.29e-05
1,723,0.303097,9.29e-05
1,723,0.038424,9.29e-05
1,724,0.013162,9.29e-05
1,724,0.021614,9.29e-05
1,724,0.066896,9.29e-05
1,724,0.100538,9.29e-05
1,725,0.140802,9.29e-05
1,725,0.010373,9.29e-05
1,725,0.235430,9.29e-05
1,725,0.323828,9.29e-05
1,726,0.488134,9.29e-05
1,726,0.205862,9.29e-05
1,726,0.022292,9.29e-05
1,726,0.311045,9.29e-05
1,727,0.394826,9.29e-05
1,727,0.583387,9.29e-05
1,727,0.024662,9.29e-05
1,727,0.213974,9.29e-05
1,728,0.003138,9.28e-05
1,728,0.406958,9.28e-05
1,728,0.002128,9.28e-05
1,728,0.165317,9.28e-05
1,729,0.035247,9.28e-05
1,729,0.035567,9.28e-05
1,729,0.324392,9.28e-05
1,729,0.230401,9.28e-05
1,730,0.064696,9.28e-05
1,730,0.233558,9.28e-05
1,730,0.005937,9.28e-05
1,730,0.094417,9.28e-05
1,731,0.397384,9.28e-05
1,731,0.312318,9.28e-05
1,731,0.417290,9.28e-05
1,731,0.179784,9.28e-05
1,732,0.298146,9.28e-05
1,732,0.004578,9.28e-05
1,732,0.075931,9.28e-05
1,732,0.355755,9.28e-05
1,733,0.534924,9.27e-05
1,733,0.050692,9.27e-05
1,733,0.015591,9.27e-05
1,733,0.313541,9.27e-05
1,734,0.014425,9.27e-05
1,734,0.248286,9.27e-05
1,734,0.035049,9.27e-05
1,734,0.020682,9.27e-05
1,735,0.211357,9.27e-05
1,735,0.179439,9.27e-05
1,735,0.156697,9.27e-05
1,735,0.612157,9.27e-05
1,736,0.002331,9.27e-05
1,736,0.004812,9.27e-05
1,736,0.048429,9.27e-05
1,736,0.003810,9.27e-05
1,737,0.002220,9.27e-05
1,737,0.538474,9.27e-05
1,737,0.452114,9.27e-05
1,737,0.170185,9.27e-05
1,738,0.123239,9.26e-05
1,738,0.021207,9.26e-05
1,738,0.132173,9.26e-05
1,738,0.248491,9.26e-05
1,739,0.038503,9.26e-05
1,739,0.002105,9.26e-05
1,739,0.005137,9.26e-05
1,739,0.008280,9.26e-05
1,740,0.553287,9.26e-05
1,740,0.066366,9.26e-05
1,740,0.008414,9.26e-05
1,740,0.085148,9.26e-05
1,741,0.002170,9.26e-05
1,741,0.001292,9.26e-05
1,741,0.001832,9.26e-05
1,741,0.356110,9.26e-05
1,742,0.070004,9.26e-05
1,742,0.003392,9.26e-05
1,742,0.007255,9.26e-05
1,742,0.080937,9.26e-05
1,743,0.188685,9.26e-05
1,743,0.039969,9.26e-05
1,743,0.555137,9.26e-05
1,743,0.207589,9.26e-05
1,744,0.007968,9.25e-05
1,744,0.112363,9.25e-05
1,744,0.089150,9.25e-05
1,744,0.191130,9.25e-05
1,745,0.014790,9.25e-05
1,745,0.171602,9.25e-05
1,745,0.058307,9.25e-05
1,745,0.001963,9.25e-05
1,746,0.022910,9.25e-05
1,746,0.025948,9.25e-05
1,746,0.013642,9.25e-05
1,746,0.117515,9.25e-05
1,747,0.009935,9.25e-05
1,747,0.002784,9.25e-05
1,747,0.003787,9.25e-05
1,747,0.102695,9.25e-05
1,748,0.030423,9.25e-05
1,748,0.014040,9.25e-05
1,748,0.192382,9.25e-05
1,748,0.543300,9.25e-05
1,749,0.365544,9.24e-05
1,749,0.010479,9.24e-05
1,749,0.054063,9.24e-05
1,749,0.184504,9.24e-05
1,750,0.012914,9.24e-05
1,750,0.467671,9.24e-05
1,750,0.060956,9.24e-05
1,750,0.067162,9.24e-05
1,751,0.020785,9.24e-05
1,751,0.019647,9.24e-05
1,751,0.011935,9.24e-05
1,751,0.088607,9.24e-05
1,752,0.379795,9.24e-05
1,752,0.605548,9.24e-05
1,752,0.010411,9.24e-05
1,752,0.025811,9.24e-05
1,753,0.281061,9.24e-05
1,753,0.526336,9.24e-05
1,753,0.272285,9.24e-05
1,753,0.016965,9.24e-05
1,754,0.286610,9.23e-05
1,754,0.237218,9.23e-05
1,754,0.009010,9.23e-05
1,754,0.052656,9.23e-05
1,755,0.316407,9.23e-05
1,755,0.033780,9.23e-05
1,755,0.132053,9.23e-05
1,755,0.193512,9.23e-05
1,756,0.040701,9.23e-05
1,756,0.263994,9.23e-05
1,756,0.005467,9.23e-05
1,756,0.026766,9.23e-05
1,757,0.016635,9.23e-05
1,757,0.306635,9.23e-05
1,757,0.517370,9.23e-05
1,757,0.047962,9.23e-05
1,758,0.080289,9.23e-05
1,758,0.037374,9.23e-05
1,758,0.010940,9.23e-05
1,758,0.075549,9.23e-05
1,759,0.025421,9.22e-05
1,759,0.012440,9.22e-05
1,759,0.045151,9.22e-05
1,759,0.013357,9.22e-05
1,760,0.007537,9.22e-05
1,760,0.041307,9.22e-05
1,760,0.336919,9.22e-05
1,760,0.040125,9.22e-05
1,761,0.106259,9.22e-05
1,761,0.006196,9.22e-05
1,761,0.003901,9.22e-05
1,761,0.182656,9.22e-05
1,762,0.017542,9.22e-05
1,762,0.046309,9.22e-05
1,762,0.149072,9.22e-05
1,762,0.084017,9.22e-05
1,763,0.075976,9.22e-05
1,763,0.012276,9.22e-05
1,763,0.035867,9.22e-05
1,763,0.393770,9.22e-05
1,764,0.009644,9.21e-05
1,764,0.021432,9.21e-05
1,764,0.364449,9.21e-05
1,764,0.007797,9.21e-05
1,765,0.016439,9.21e-05
1,765,0.410075,9.21e-05
1,765,0.019608,9.21e-05
1,765,0.049109,9.21e-05
1,766,0.065691,9.21e-05
1,766,0.219765,9.21e-05
1,766,0.075803,9.21e-05
1,766,0.027222,9.21e-05
1,767,0.156895,9.21e-05
1,767,0.187676,9.21e-05
1,767,0.009830,9.21e-05
1,767,0.012692,9.21e-05
1,768,0.109156,9.21e-05
1,768,0.015583,9.21e-05
1,768,0.116063,9.21e-05
1,768,0.095922,9.21e-05
1,769,0.034296,9.20e-05
1,769,0.146998,9.20e-05
1,769,0.116941,9.20e-05
1,769,0.014928,9.20e-05
1,770,0.035644,9.20e-05
1,770,0.532901,9.20e-05
1,770,0.001548,9.20e-05
1,770,0.377441,9.20e-05
1,771,0.046137,9.20e-05
1,771,0.086855,9.20e-05
1,771,0.205884,9.20e-05
1,771,0.249504,9.20e-05
1,772,0.159960,9.20e-05
1,772,0.043716,9.20e-05
1,772,0.400503,9.20e-05
1,772,0.046014,9.20e-05
1,773,0.346922,9.20e-05
1,773,0.236079,9.20e-05
1,773,0.002092,9.20e-05
1,773,0.121644,9.20e-05
1,774,0.044934,9.19e-05
1,774,0.330529,9.19e-05
1,774,0.202261,9.19e-05
1,774,0.213388,9.19e-05
1,775,0.242707,9.19e-05
1,775,0.009669,9.19e-05
1,775,0.184334,9.19e-05
1,775,0.388382,9.19e-05
1,776,0.056085,9.19e-05
1,776,0.362467,9.19e-05
1,776,0.302008,9.19e-05
1,776,0.008659,9.19e-05
1,777,0.021331,9.19e-05
1,777,0.009281,9.19e-05
1,777,0.016476,9.19e-05
1,777,0.346337,9.19e-05
1,778,0.414677,9.19e-05
1,778,0.130254,9.19e-05
1,778,0.003153,9.19e-05
1,778,0.047358,9.19e-05
1,779,0.002625,9.18e-05
1,779,0.184765,9.18e-05
1,779,0.092479,9.18e-05
1,779,0.170797,9.18e-05
1,780,0.133014,9.18e-05
1,780,0.109655,9.18e-05
1,780,0.021739,9.18e-05
1,780,0.580123,9.18e-05
1,781,0.161032,9.18e-05
1,781,0.606610,9.18e-05
1,781,0.009606,9.18e-05
1,781,0.054128,9.18e-05
1,782,0.019174,9.18e-05
1,782,0.031111,9.18e-05
1,782,0.155855,9.18e-05
1,782,0.052934,9.18e-05
1,783,0.023611,9.18e-05
1,783,0.009063,9.18e-05
1,783,0.112120,9.18e-05
1,783,0.009396,9.18e-05
1,784,0.012246,9.17e-05
1,784,0.044392,9.17e-05
1,784,0.319961,9.17e-05
1,784,0.003331,9.17e-05
1,785,0.001728,9.17e-05
1,785,0.217897,9.17e-05
1,785,0.013831,9.17e-05
1,785,0.120309,9.17e-05
1,786,0.283316,9.17e-05
1,786,0.028128,9.17e-05
1,786,0.732998,9.17e-05
1,786,0.019440,9.17e-05
1,787,0.054048,9.17e-05
1,787,0.125448,9.17e-05
1,787,0.005645,9.17e-05
1,787,0.023763,9.17e-05
1,788,0.135393,9.16e-05
1,788,0.283404,9.16e-05
1,788,0.043900,9.16e-05
1,788,0.004706,9.16e-05
1,789,0.218034,9.16e-05
1,789,0.028162,9.16e-05
1,789,0.004626,9.16e-05
1,789,0.011068,9.16e-05
1,790,0.137964,9.16e-05
1,790,0.006942,9.16e-05
1,790,0.019646,9.16e-05
1,790,0.064613,9.16e-05
1,791,0.034191,9.16e-05
1,791,0.095885,9.16e-05
1,791,0.120929,9.16e-05
1,791,0.053929,9.16e-05
1,792,0.075808,9.16e-05
1,792,0.123781,9.16e-05
1,792,0.244200,9.16e-05
1,792,0.429739,9.16e-05
1,793,0.046601,9.15e-05
1,793,0.077524,9.15e-05
1,793,0.413618,9.15e-05
1,793,0.099544,9.15e-05
1,794,0.011787,9.15e-05
1,794,0.116869,9.15e-05
1,794,0.475280,9.15e-05
1,794,0.264058,9.15e-05
1,795,0.447948,9.15e-05
1,795,0.447019,9.15e-05
1,795,0.061544,9.15e-05
1,795,0.025439,9.15e-05
1,796,0.277256,9.15e-05
1,796,0.401849,9.15e-05
